Terminal,Date,CruiseLine,EmbarkPAX,DebarkPAX,In-TransitPAX,TotalPAX,SPConnect,Usage(kWh),ConnectionDuration,SPNote,Nox(MT),SO2(MT),PM2.5(MT),CO2(MT),CO2eq(MT),CarEq
MCT,7/12/2024,Pacific Cruises,426,415,11,852, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/2/2024,American Cruises,3921,4204,7,8132, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/29/2024,Arctic Cruises,360,330,3,693, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/20/2024,Pacific Cruises,3898,3898,26,7822, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/18/2024,Pacific Cruises,146,187,0,333, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/20/2024,Arctic Cruises,3582,3568,18,7168, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/3/2024,Atlantic Cruises,4294,3962,150,8406, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/21/2024,Atlantic Cruises,3991,3968,0,7959, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/13/2024,Pacific Cruises,3990,4156,159,8305, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/27/2024,Atlantic Cruises,3,99,3354,3456, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/22/2024,Arctic Cruises,0,3906,8,3914, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/15/2024,Pacific Cruises,0,38,1275,1313, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/30/2024,Pacific Cruises,17,94,1483,1594, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/28/2024,American Cruises,595,587,3,1185, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/14/2024,Atlantic Cruises,421,425,25,871, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/21/2024,Arctic Cruises,3551,3580,18,7149, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/14/2024,Atlantic Cruises,2,6,349,357, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/7/2024,American Cruises,4087,4352,92,8531, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/8/2024,Atlantic Cruises,3931,3976,3,7910, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/15/2024,Pacific Cruises,1783,7,3,1793, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/17/2024,Atlantic Cruises,554,588,56,1198, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/23/2024,Arctic Cruises,2121,2067,297,4485, Yes ,54584,6:36:29,N/A, 0.137 , 0.023 , 0.008 , 23.111 , 23.570 ,5.40
MCT,3/29/2024,Atlantic Cruises,4162,3984,83,8229, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/3/2024,American Cruises,3,22,2916,2941, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/27/2024,Atlantic Cruises,3552,3526,38,7116, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,5/10/2024,Arctic Cruises,3686,4175,0,7861, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/26/2024,Pacific Cruises,7,9,422,438, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/15/2024,Atlantic Cruises,3881,3901,48,7830, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/29/2024,Atlantic Cruises,283,323,17,623, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/6/2024,American Cruises,9,27,249,285, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/13/2024,Atlantic Cruises,3370,3463,118,6951, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/20/2024,Arctic Cruises,1,5,624,630, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/10/2024,American Cruises,4787,3678,9,8474, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/15/2024,Pacific Cruises,4276,3896,27,8199, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/15/2024,Arctic Cruises,4086,4148,88,8322, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/4/2024,Arctic Cruises,0,0,638,638, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/20/2024,Pacific Cruises,540,585,40,1165, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/11/2024,Pacific Cruises,4141,4788,7,8936, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/21/2024,Pacific Cruises,4149,4265,14,8428, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/25/2024,American Cruises,4299,4067,90,8456, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/28/2024,Arctic Cruises,4164,4139,8,8311, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/20/2024,American Cruises,0,4161,21,4182, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/23/2024,American Cruises,1,1,240,242, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/15/2024,Pacific Cruises,531,558,81,1170, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/4/2024,Arctic Cruises,1772,1690,688,4150, Yes ,26218,3:18:30,USCG inspection , 0.066 , 0.011 , 0.004 , 11.101 , 11.321 ,2.60
MCT,10/4/2024,Arctic Cruises,3398,2891,21,6310, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/31/2024,Pacific Cruises,5247,4156,10,9413, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/4/2024,Pacific Cruises,4067,4302,76,8445, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/10/2024,Atlantic Cruises,3032,3388,24,6444, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/2/2024,Atlantic Cruises,4215,5248,0,9463, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/28/2024,Atlantic Cruises,1683,1753,711,4147, Yes ,58395,7:15:46,N/A, 0.146 , 0.025 , 0.008 , 24.724 , 25.216 ,5.80
MCT,1/12/2024,Atlantic Cruises,3900,4053,165,8118, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/21/2024,American Cruises,4233,4220,5,8458, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/20/2024,American Cruises,3242,3014,21,6277, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/12/2024,American Cruises,4630,4228,1,8859, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/9/2024,Arctic Cruises,1549,1433,973,3955, No ,0,0:00:00,No connection due to feeder out of service, -   , -   , -   , -   , -   ,
MCT,3/24/2024,Atlantic Cruises,3534,3241,8,6783, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,4/26/2024,Atlantic Cruises,5473,4616,1,10090, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/14/2024,Arctic Cruises,5215,5480,1,10696, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/13/2025,Arctic Cruises,3105,3513,7,6625, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/7/2025,Pacific Cruises,1501,1623,886,4010, Yes ,56905,7:04:36,N/A, 0.143 , 0.024 , 0.008 , 24.093 , 24.573 ,5.80
BCT,9/8/2025,American Cruises,4724,5211,1,9936, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/31/2025,American Cruises,4038,4590,127,8755, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/25/2025,Pacific Cruises,1136,1097,1442,3675, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/28/2025,Arctic Cruises,4194,4079,75,8348, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/9/2025,Pacific Cruises,4156,4099,172,8427, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/3/2025,American Cruises,4316,4333,0,8649, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/4/2025,Atlantic Cruises,5023,0,4,5027, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/7/2025,Atlantic Cruises,5447,4306,0,9753, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/7/2025,Arctic Cruises,4430,5448,0,9878, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/18/2025,Pacific Cruises,4214,5002,28,9244, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/28/2025,American Cruises,5396,4429,0,9825, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/26/2025,Atlantic Cruises,4629,4182,51,8862, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/23/2025,American Cruises,5330,5379,14,10723, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/18/2025,Pacific Cruises,1630,1494,896,4020, Yes ,47699,6:30:08,N/A, 0.119 , 0.020 , 0.007 , 20.196 , 20.597 ,4.70
MCT,8/18/2025,Arctic Cruises,4453,4630,43,9126, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/28/2025,American Cruises,5326,4705,17,10048, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/8/2025,American Cruises,4685,4704,16,9405, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/28/2025,Arctic Cruises,4594,4444,32,9070, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/28/2025,American Cruises,1,4616,7,4624, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/10/2025,Atlantic Cruises,1510,1651,849,4010, Yes ,51759,6:29:03,N/A, 0.130 , 0.022 , 0.007 , 21.915 , 22.351 ,5.10
BCT,1/29/2025,American Cruises,4665,4685,18,9368, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/6/2025,American Cruises,3706,2,6,3714, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/16/2025,Atlantic Cruises,3344,56,19,3419, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/29/2025,Atlantic Cruises,4776,4645,28,9449, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/22/2025,American Cruises,3290,3342,11,6643, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/19/2025,American Cruises,49,2631,50,2730, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/23/2025,American Cruises,0,0,587,587, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/10/2025,Arctic Cruises,5449,4798,7,10254, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/21/2025,Atlantic Cruises,3688,3284,13,6985, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/28/2025,Arctic Cruises,5400,5439,7,10846, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/25/2025,American Cruises,3481,3687,14,7182, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/1/2025,American Cruises,325,353,1,679, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/17/2025,Atlantic Cruises,2178,1,9,2188, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/6/2025,Atlantic Cruises,4532,5369,35,9936, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/22/2025,Atlantic Cruises,2875,3478,16,6369, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/25/2025,Arctic Cruises,4140,3911,19,8070, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,5/24/2025,American Cruises,4719,4569,2,9290, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/15/2025,American Cruises,2166,2245,136,4547, Yes ,44323,5:55:40,N/A, 0.111 , 0.019 , 0.006 , 18.766 , 19.140 ,4.40
MCT,6/17/2025,Arctic Cruises,4256,4146,14,8416, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/20/2025,Pacific Cruises,24,4720,0,4744, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/21/2025,Arctic Cruises,4312,4262,7,8581, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/25/2025,Atlantic Cruises,867,873,3,1743, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,5/28/2025,Atlantic Cruises,4881,29,2,4912, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/16/2025,Arctic Cruises,4308,4311,10,8629, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/25/2025,American Cruises,4839,3998,37,8874, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/8/2025,American Cruises,2254,2204,177,4635, No ,0,0:00:00,No connection due to feeder out of service, -   , -   , -   , -   , -   ,
BCT,4/19/2025,Atlantic Cruises,4923,4876,0,9799, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/26/2025,Atlantic Cruises,4360,4298,15,8673, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/6/2025,American Cruises,4339,4842,29,9210, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/7/2025,American Cruises,504,437,17,958, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/14/2025,Atlantic Cruises,264,271,122,657, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,5/31/2025,Atlantic Cruises,4691,4919,0,9610, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/25/2025,Atlantic Cruises,4283,4359,16,8658, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/17/2025,American Cruises,42,23,309,374, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/21/2025,Pacific Cruises,2085,1994,83,4162, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/8/2025,Atlantic Cruises,4753,4334,26,9113, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/29/2025,Pacific Cruises,4941,4690,1,9632, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/9/2025,Atlantic Cruises,4458,4268,25,8751, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/9/2025,American Cruises,4903,4748,15,9666, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/24/2025,Pacific Cruises,316,319,21,656, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/28/2025,Pacific Cruises,2279,2175,186,4640, No ,0,0:00:00,MCPD technical/Battery issue that was not resolved after several attempts throughout the day, -   , -   , -   , -   , -   ,
BCT,1/18/2025,Pacific Cruises,2172,2126,32,4330, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/7/2025,Atlantic Cruises,5047,4941,2,9990, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/18/2025,Pacific Cruises,4474,4464,20,8958, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/13/2025,American Cruises,886,857,3,1746, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/23/2025,Atlantic Cruises,4901,4893,27,9821, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/18/2025,Pacific Cruises,5271,5040,0,10311, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/20/2025,Pacific Cruises,4635,4476,10,9121, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/27/2025,Pacific Cruises,2168,2272,20,4460, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/28/2025,Arctic Cruises,4884,4900,14,9798, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,4/11/2025,American Cruises,5286,5279,0,10565, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/1/2025,American Cruises,4689,4637,6,9332, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/27/2025,Arctic Cruises,51,93,1536,1680, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/29/2025,Arctic Cruises,4892,4883,30,9805, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/18/2025,American Cruises,2072,2080,442,4594, Yes ,47097,5:29:52,N/A, 0.118 , 0.020 , 0.007 , 19.941 , 20.337 ,4.70
BCT,10/30/2025,Atlantic Cruises,2119,2115,63,4297, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/29/2025,Arctic Cruises,5310,5227,3,10540, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/14/2025,Arctic Cruises,4583,4684,9,9276, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/25/2025,Pacific Cruises,2053,2049,448,4550, Yes ,59297,6:51:26,N/A, 0.149 , 0.025 , 0.008 , 25.106 , 25.606 ,5.90
MCT,10/31/2025,American Cruises,4888,4891,30,9809, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/20/2025,American Cruises,547,620,49,1216, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/11/2025,American Cruises,2356,2334,12,4702, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/14/2025,American Cruises,5220,5313,3,10536, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/27/2025,American Cruises,4586,4573,11,9170, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/12/2025,Atlantic Cruises,2038,2130,46,4214, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/4/2025,Arctic Cruises,4899,4888,10,9797, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/15/2025,Atlantic Cruises,5258,5216,4,10478, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/9/2025,Atlantic Cruises,4509,4583,12,9104, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/2/2025,Atlantic Cruises,4899,4897,35,9831, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/21/2025,American Cruises,648,511,6,1165, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/14/2025,Arctic Cruises,5285,5260,4,10549, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/17/2025,Atlantic Cruises,4635,4508,9,9152, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/19/2025,Arctic Cruises,4920,4888,46,9854, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/4/2025,Atlantic Cruises,633,635,17,1285, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/20/2025,Arctic Cruises,1970,2069,30,4069, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/9/2025,Pacific Cruises,5339,5278,14,10631, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/14/2025,American Cruises,4740,4623,6,9369, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/10/2025,Arctic Cruises,574,640,7,1221, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/30/2025,Pacific Cruises,4924,4919,27,9870, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/7/2025,American Cruises,2326,2210,5,4541, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/23/2025,Atlantic Cruises,1870,1932,724,4526, Yes ,32065,4:20:42,N/A, 0.080 , 0.013 , 0.004 , 13.576 , 13.846 ,3.20
BCT,2/16/2025,Atlantic Cruises,5469,5348,7,10824, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/2/2025,Atlantic Cruises,4576,4735,9,9320, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/25/2025,Pacific Cruises,4920,4927,18,9865, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/16/2025,Arctic Cruises,400,400,50,850, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/10/2025,American Cruises,5428,5461,3,10892, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/9/2025,American Cruises,3969,3969,0,7938, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/10/2025,Atlantic Cruises,3300,3300,0,6600, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/18/2025,Atlantic Cruises,1925,1989,85,3999, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/27/2025,Arctic Cruises,300,300,50,650, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/15/2025,Arctic Cruises,4500,4500,20,9020, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/7/2025,Pacific Cruises,2334,2326,629,5289, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/8/2025,Arctic Cruises,3300,3300,0,6600, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/23/2025,Pacific Cruises,3648,2564,159,6371, NO  ,0,0:00:00,Feasiblity determination undertaken by ship and port ops, -   , -   , -   , -   , -   ,
BCT,3/29/2025,Pacific Cruises,4994,5424,4,10422, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/18/2025,Pacific Cruises,3969,3969,0,7938, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/20/2025,Arctic Cruises,3300,3300,0,6600, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/15/2025,Arctic Cruises,4819,4861,24,9704, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/7/2025,American Cruises,2083,2033,34,4150, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/27/2025,Pacific Cruises,3501,3728,74,7303, Yes ,55940,7:22:07,N/A, 0.140 , 0.023 , 0.008 , 23.685 , 24.156 ,5.50
MCT,1/20/2025,American Cruises,4500,4500,20,9020, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/12/2025,Arctic Cruises,4820,4985,5,9810, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/12/2025,Atlantic Cruises,3969,3969,0,7938, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/25/2025,Arctic Cruises,3661,4000,23,7684, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/5/2025,Atlantic Cruises,2484,1122,17,3623, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/22/2025,Atlantic Cruises,4170,4815,28,9013, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/18/2025,American Cruises,2204,2281,197,4682, Yes  ,0,0:00:00,Sudhir checking for kWh and connection duration, -   , -   , -   , -   , -   ,
MCT,4/29/2025,American Cruises,873,886,15,1774, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/13/2025,Arctic Cruises,3555,3536,32,7123, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/1/2025,American Cruises,3495,3657,25,7177, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/31/2025,Arctic Cruises,4411,4811,6,9228, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/21/2025,American Cruises,3835,3811,16,7662, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/28/2025,Pacific Cruises,2116,2051,54,4221, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/15/2025,Pacific Cruises,4101,4301,83,8485, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/23/2025,American Cruises,2517,2472,31,5020, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/27/2025,American Cruises,4047,4169,137,8353, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/7/2025,American Cruises,3507,3543,37,7087, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/4/2025,Atlantic Cruises,3449,3487,32,6968, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/9/2025,Pacific Cruises,624,559,2,1185, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/24/2025,Arctic Cruises,4392,4404,2,8798, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/5/2025,Arctic Cruises,3863,3833,18,7714, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/3/2025,American Cruises,435,397,18,850, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/15/2025,Atlantic Cruises,2490,2517,35,5042, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,5/22/2025,Atlantic Cruises,2017,2125,40,4182, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/22/2025,Pacific Cruises,4303,4053,31,8387, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/3/2025,Atlantic Cruises,2,0,1784,1786, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/18/2025,Pacific Cruises,678,681,12,1371, N/A ,0,0:00:00,Shorepower hatch on , -   , -   , -   , -   , -   ,
MCT,4/1/2025,Atlantic Cruises,4584,4117,35,8736, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/23/2025,Atlantic Cruises,3537,3506,30,7073, Yes  ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/25/2025,Pacific Cruises,3665,3516,19,7200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,4/22/2025,Arctic Cruises,4622,4387,4,9013, Yes  ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
